id,user_id,amount,rebate_rate,type,reference_type,reference_id,available,reason,base_rate,staking_rate,subscription_plan,exchange_rate_id,fiat_amount_rewarded,approved_by,createdAt,updatedAt,contis_transaction,fiat_transaction
5ea4aeb0-01f8-4d0b-bbd7-fa8c524b2394,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,1.50905432,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,f055d726-1ce3-4d76-9176-caa623f7f773,False,Rejected by admin,3,2,premium,aeb9bfd6-0c06-416a-8c38-a5070111b690,15000.0,,2023-11-07T06:10:03.283Z,2023-11-15T15:39:36.358Z,,"{'id': 'f055d726-1ce3-4d76-9176-caa623f7f773', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-150.00', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '7eb5eea3-fe1c-4f15-8f0d-cd4accc46d71', 'transaction_id': 'T210VASNQD', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-05T11:13:19.428Z', 'plu_amount': '1.50905432', 'plu_rewarded_at': '2023-11-07T06:10:03.283Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-07T06:10:03.158Z', 'updated_at': '2024-03-06T05:22:09.034Z', 'card_transactions': {'id': '7eb5eea3-fe1c-4f15-8f0d-cd4accc46d71', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11454490', 'billing_amount': '150.00', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': 'a2194319-c1fd-48a1-856a-0b4c320b8ae9', 'OrderId': '11454490', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-05T11:13:19+0000', 'ActivityId': 'X2100GHVHJ', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '150.00', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '150.00', 'ActivityCreatedDate': '2023-11-05T11:13:19+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-05T11:13:19.428Z', 'updated_at': '2024-03-06T05:22:09.064Z'}}"
e6e4b45f-f910-47d1-a12a-d60f3b09217d,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.01964636,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,2944fd3d-be38-4de7-8ca2-5bb8e1764912,False,Rejected by admin,3,2,premium,83368fa5-0e9d-49c3-ad8f-32576ed2ae6d,200.0,,2023-11-07T06:10:03.195Z,2023-11-15T15:39:07.504Z,,"{'id': '2944fd3d-be38-4de7-8ca2-5bb8e1764912', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-2.00', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '770b97e9-2778-4f6d-944f-6b5285abcf9e', 'transaction_id': 'T210VASNQC', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-05T14:56:25.588Z', 'plu_amount': '0.01964636', 'plu_rewarded_at': '2023-11-07T06:10:03.195Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-07T06:10:03.056Z', 'updated_at': '2024-03-06T05:22:08.998Z', 'card_transactions': {'id': '770b97e9-2778-4f6d-944f-6b5285abcf9e', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11461437', 'billing_amount': '2.00', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': '2ab608c0-bc97-46ee-a1af-7fe2f12afd4c', 'OrderId': '11461437', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-05T14:56:25+0000', 'ActivityId': 'X2100GJ1Y5', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '2.00', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '2.00', 'ActivityCreatedDate': '2023-11-05T14:56:25+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-05T14:56:25.588Z', 'updated_at': '2024-03-06T05:22:09.029Z'}}"
22c62fbd-35c1-45a8-bdb0-21aa24145083,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.90304182,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,664fd0ef-bb4d-43bb-b472-173427ea6142,False,Rejected by admin,3,2,premium,657a1b8d-1a82-486e-bdb6-7412330d28ac,9500.0,,2023-11-07T06:10:03.082Z,2023-11-15T15:36:12.833Z,,"{'id': '664fd0ef-bb4d-43bb-b472-173427ea6142', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-95.00', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '600ac071-d466-4332-a351-ce866dd8fa31', 'transaction_id': 'T210VASNQB', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-05T18:13:04.121Z', 'plu_amount': '0.90304182', 'plu_rewarded_at': '2023-11-07T06:10:03.082Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-07T06:10:02.954Z', 'updated_at': '2024-03-06T03:41:42.874Z', 'card_transactions': {'id': '600ac071-d466-4332-a351-ce866dd8fa31', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11467348', 'billing_amount': '95.00', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': 'e194d7d2-1993-44fb-bad9-def81b73ab00', 'OrderId': '11467348', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-05T18:13:03+0000', 'ActivityId': 'X2100GJ7DS', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '95.00', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '95.00', 'ActivityCreatedDate': '2023-11-05T18:13:03+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-05T18:13:04.121Z', 'updated_at': '2024-03-06T03:41:42.905Z'}}"
81279518-b036-4b03-972d-b4803a191116,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,1.86915887,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,e8fbd5d9-1574-4a51-965f-13bd059c4fd4,False,Rejected by admin,3,2,premium,ae3e10a9-8e1d-4931-ac6c-a3c1844341ea,20000.0,,2023-11-07T06:10:03.049Z,2023-11-15T15:36:12.833Z,,"{'id': 'e8fbd5d9-1574-4a51-965f-13bd059c4fd4', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-200.00', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '0c82e479-9b87-4572-ab9a-750282209cb0', 'transaction_id': 'T210VASNQA', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-05T18:12:45.527Z', 'plu_amount': '1.86915887', 'plu_rewarded_at': '2023-11-07T06:10:03.049Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-07T06:10:02.854Z', 'updated_at': '2024-03-06T03:41:43.565Z', 'card_transactions': {'id': '0c82e479-9b87-4572-ab9a-750282209cb0', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11467333', 'billing_amount': '200.00', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': 'ac01d9e5-0d77-4a0b-9ee6-5e40241313ee', 'OrderId': '11467333', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-05T18:12:45+0000', 'ActivityId': 'X2100GJ7DA', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '200.00', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '200.00', 'ActivityCreatedDate': '2023-11-05T18:12:45+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-05T18:12:45.527Z', 'updated_at': '2024-03-06T03:41:43.596Z'}}"
f68c8bc0-9250-42c1-bf08-38dd1cef8c75,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.89252336,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,324c1bb0-f21b-4295-87fa-9728e4c45d21,False,Rejected by admin,3,2,premium,ae3e10a9-8e1d-4931-ac6c-a3c1844341ea,9550.0,,2023-11-07T06:10:02.938Z,2023-11-15T15:37:46.871Z,,"{'id': '324c1bb0-f21b-4295-87fa-9728e4c45d21', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-95.50', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '0cea2caf-29c8-4fc7-9d9e-14fb6b34f20c', 'transaction_id': 'T210VASNQ9', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-05T18:12:24.679Z', 'plu_amount': '0.89252336', 'plu_rewarded_at': '2023-11-07T06:10:02.938Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-07T06:10:02.780Z', 'updated_at': '2024-03-06T03:41:43.087Z', 'card_transactions': {'id': '0cea2caf-29c8-4fc7-9d9e-14fb6b34f20c', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11467325', 'billing_amount': '95.50', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': '713acfed-aa02-48d5-a20a-5301ee409ec2', 'OrderId': '11467325', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-05T18:12:24+0000', 'ActivityId': 'X2100GJ7D2', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '95.50', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '95.50', 'ActivityCreatedDate': '2023-11-05T18:12:24+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-05T18:12:24.679Z', 'updated_at': '2024-03-06T03:41:43.118Z'}}"
63e80f51-cf73-4389-b912-a1d5d379317e,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.07281249,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions_partial,6542ae55-00c6-4179-b1cd-aa5f7e0213f8,True,Automated approval after 45 days,3,2,premium,59b539a5-cc27-4ccc-9daa-1b38820ada3a,698.0,,2023-11-06T06:44:51.676Z,2023-12-21T07:00:29.872Z,,
6542ae55-00c6-4179-b1cd-aa5f7e0213f8,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,2.08333333,0,DAILY_REBATE_DISTRIBUTION,perk_2_reward,c3175a14-9221-475f-ba55-707e9a0eb7d5,True,Automated approval. Trx below 500,0,0,,59b539a5-cc27-4ccc-9daa-1b38820ada3a,1000.0,,2023-11-06T06:44:51.598Z,2023-12-21T07:00:29.869Z,,"{'id': 'c3175a14-9221-475f-ba55-707e9a0eb7d5', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-16.99', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': 'ea01c437-688c-4d6e-8596-8fb188abfb19', 'transaction_id': 'T210VA3M1B', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-04T16:06:20.378Z', 'plu_amount': '2.15614582', 'plu_rewarded_at': '2023-11-06T06:44:51.676Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Spotify 4t', 'merchant_detail_id': 'mrc_nSBHFUDpAw6HDXJn8bz4vv', 'created_at': '2023-11-06T06:44:51.493Z', 'updated_at': '2024-03-06T02:21:58.067Z', 'card_transactions': {'id': 'ea01c437-688c-4d6e-8596-8fb188abfb19', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11433480', 'billing_amount': '16.99', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'CRV*Spotify P2473A3CA7 4t', 'mcc': 5815, 'clean_description': 'Spotify 4t', 'merchant_detail_id': 'mrc_nSBHFUDpAw6HDXJn8bz4vv', 'api_response': {'CardId': 'V21003T77W', 'EventId': '54a372dc-60e9-4f6b-87c8-8f2cebe614f6', 'OrderId': '11433480', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-04T16:06:20+0000', 'ActivityId': 'X2100GGAT1', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'CRV*Spotify P2473A3CA7 4t', 'BillingAmount': '16.99', 'VerifiedBy3DS': 'false', 'MCC': '5815', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '16.99', 'ActivityCreatedDate': '2023-11-04T16:06:20+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_nSBHFUDpAw6HDXJn8bz4vv', 'cleanDescription': 'Spotify 4t', 'merchantName': 'Spotify', 'merchantCategories': ['cable_satellite_and_other_pay_television_and_radio', 'computer_network_services'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_nSBHFUDpAw6HDXJn8bz4vv.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_nSBHFUDpAw6HDXJn8bz4vv.svg', 'merchantUrl': 'https://www.spotify.com/'}}, 'created_at': '2023-11-04T16:06:20.378Z', 'updated_at': '2024-03-06T02:21:58.100Z'}}"
4f0b7f34-ed96-4830-b6da-dea88cd5982c,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.11958333,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions_partial,b7ca59ea-2bbd-4775-ab59-1d5657882c79,True,Automated approval after 45 days,3,2,premium,4a49a886-9bb6-4432-b2fb-928e900d3abe,1148.0,,2023-11-06T06:27:28.639Z,2023-12-21T07:00:30.490Z,,
b7ca59ea-2bbd-4775-ab59-1d5657882c79,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,0.85833333,0,DAILY_REBATE_DISTRIBUTION,perk_20_reward,fde6f3d5-7d79-49f2-81e8-99faa1166f4a,True,Automated approval. Trx below 500,0,0,,4a49a886-9bb6-4432-b2fb-928e900d3abe,412.0,,2023-11-06T06:27:28.571Z,2023-12-21T07:00:30.487Z,,"{'id': 'fde6f3d5-7d79-49f2-81e8-99faa1166f4a', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-15.60', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '16394f38-09c7-456b-beb7-d49094201417', 'transaction_id': 'T210VA380M', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-04T16:05:38.727Z', 'plu_amount': '0.97791666', 'plu_rewarded_at': '2023-11-06T06:27:28.639Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Tesco Stores 3213 The', 'merchant_detail_id': 'mrc_hunHC38aZcwBKipX8ubWZ6', 'created_at': '2023-11-06T06:27:28.439Z', 'updated_at': '2024-03-06T04:04:14.748Z', 'card_transactions': {'id': '16394f38-09c7-456b-beb7-d49094201417', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11433456', 'billing_amount': '15.60', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'CRV*TESCO STORES 3213 THE', 'mcc': 5411, 'clean_description': 'Tesco Stores 3213 The', 'merchant_detail_id': 'mrc_hunHC38aZcwBKipX8ubWZ6', 'api_response': {'CardId': 'V21003T77W', 'EventId': 'a5c5e555-c209-486b-8d0e-fbabc9d0bebc', 'OrderId': '11433456', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-04T16:05:38+0000', 'ActivityId': 'X2100GGASA', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'CRV*TESCO STORES 3213 THE', 'BillingAmount': '15.60', 'VerifiedBy3DS': 'false', 'MCC': '5411', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '15.60', 'ActivityCreatedDate': '2023-11-04T16:05:38+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_hunHC38aZcwBKipX8ubWZ6', 'cleanDescription': 'Tesco Stores 3213 The', 'merchantName': 'Tesco', 'merchantCategories': ['grocery_stores_supermarkets', 'automated_cash_disburse'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_hunHC38aZcwBKipX8ubWZ6.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_hunHC38aZcwBKipX8ubWZ6.svg', 'merchantUrl': 'https://www.tesco.com/'}}, 'created_at': '2023-11-04T16:05:38.727Z', 'updated_at': '2024-03-06T04:04:14.778Z'}}"
768136fc-8e35-46ad-a371-58300c9d6382,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,5.47983293,5,DAILY_REBATE_DISTRIBUTION,fiat_transactions,86843480-93e4-4d3d-82df-e8fe763c9138,False,Rejected by admin,3,2,premium,5f60b677-58c4-4f95-a2da-531ae15fa9cd,45921.0,,2023-11-05T06:09:11.727Z,2023-11-15T15:37:24.353Z,,"{'id': '86843480-93e4-4d3d-82df-e8fe763c9138', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'type': 'CARD_SETTLEMENT', 'status': 'SETTLED', 'fiat_amount': '-459.21', 'fiat_currency': 'GBP', 'reference_type': 'card_transactions', 'reference_id': '5f21404e-11da-42e7-a84c-5a68cdbf2a62', 'transaction_id': 'T210V9SMU6', 'payment_id': None, 'collection_id': None, 'authorised_at': '2023-11-03T17:11:17.903Z', 'plu_amount': '5.47983293', 'plu_rewarded_at': '2023-11-05T06:09:11.727Z', 'reward_decline_reason': None, 'reward_processed_at': None, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'created_at': '2023-11-05T06:09:11.620Z', 'updated_at': '2024-03-06T03:00:37.460Z', 'card_transactions': {'id': '5f21404e-11da-42e7-a84c-5a68cdbf2a62', 'user_id': 'ef2343ae-18f5-4dd5-894c-d9ac7705b2ca', 'account_id': 'A21CS349', 'card_id': 'V21003T77W', 'order_id': '11397454', 'billing_amount': '459.21', 'billing_currency': 'GBP', 'status': 'SETTLED', 'type': 'AUTHORISATION', 'description': 'Klarna', 'mcc': 5999, 'clean_description': 'Klarna', 'merchant_detail_id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'api_response': {'CardId': 'V21003T77W', 'EventId': '71559dbd-437c-4b17-92fa-282c9ffc5e36', 'OrderId': '11397454', 'AccountId': 'A21CS349', 'EventName': 'CARDAUTH', 'EventTime': '2023-11-03T17:11:17+0000', 'ActivityId': 'X2100GECB1', 'ActivityType': 'AUTHORISATION', 'ActivityStatus': 'APPROVED', 'MerchantName': 'Klarna', 'BillingAmount': '459.21', 'VerifiedBy3DS': 'true', 'MCC': '5999', 'FxRate': '1.000000', 'BillingCurrency': 'GBP', 'MerchantCountry': 'GBR', 'TransactionAmount': '459.21', 'ActivityCreatedDate': '2023-11-03T17:11:17+0000', 'TransactionCurrency': 'GBP', 'TransactionType': 'CNP_ECOMM', 'InputMethod': 'CARD_ON_FILE', 'MerchantDetails': {'id': 'mrc_ncwTiDZarhRNrxkFmJfVz4', 'cleanDescription': 'Klarna', 'merchantName': 'Klarna', 'merchantCategories': ['miscellaneous_specialty_retail', 'financial_institutions'], 'merchantIcon': 'https://storage.googleapis.com/heron-merchant-assets/icons/mrc_ncwTiDZarhRNrxkFmJfVz4.png', 'merchantLogo': 'https://storage.googleapis.com/heron-merchant-assets/logos/mrc_ncwTiDZarhRNrxkFmJfVz4.svg', 'merchantUrl': 'https://www.klarna.com/'}}, 'created_at': '2023-11-03T17:11:17.903Z', 'updated_at': '2024-03-06T03:00:37.490Z'}}"
