id,model,user_id,currency,amount,date,type,is_debit,description,__typename
4bbb670c-a329-4ced-8d69-185a857004ed,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-30000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
0e064de5-0d69-4e06-990d-95768b5f42c0,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
acad564c-ff7b-453e-b106-0e5defe572bb,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-300,2023-09-04 16:01:22.131273+00:00,PLUTUS_WALLET_WITHDRAW_FEE,,,transactions_view
ef545c0c-b096-4f91-9f71-28aab8154240,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
02608894-a738-4ea6-a4a8-175c878379c4,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
a7e68c1f-a488-4717-9e3a-1fa67781a684,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,150,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
67b993f6-52fb-4f56-a943-7dad5bd46198,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,15000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
8019aff4-80f4-4791-8b1e-c8172b09a596,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-80000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
d756e1a3-44ad-40ef-9ec2-3850a8d7bbe6,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-5000,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
2c9888e6-4be3-4155-9a4e-64d36f6c6eae,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,9000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
0bb3a97e-9240-4696-aa0f-b4e7332af10a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,8500,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
e87e5381-4776-4dac-be91-9d5fceb3c56b,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,3000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
275b39ab-4ed6-47b3-9bf6-61f7e23c6170,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,56800,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
157791c8-2ae1-4d19-8a45-13e86d84f9de,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,17500,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
0f65e203-c717-4994-a86b-a05e1080b744,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
a0dedf44-f873-41fe-968a-642c55af222e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-6000,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
23972697-46a1-4b67-8b07-a7016c7475f8,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,40000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
f9b01246-4dda-4d53-9909-3375c4f2e427,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-60000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
9fe79871-b32f-4fe7-8d52-7faded8f5972,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,70000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
362bc454-1e06-4463-828f-2780bae4fdb4,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
30f4fb1c-b615-4ae6-a4e4-c6451a511994,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,63000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
84968b11-ff20-4840-ad5c-a5d5402f55a6,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2500,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
ebc13f75-a5b8-4071-be01-e005cdf5a333,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1900,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
b1597495-49cd-4339-a4ad-e2c2a69c3e1f,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
37b36ac7-e69e-485c-9e31-bba47043af5c,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-25000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
e7313962-5bb2-415b-8dd8-9d20dcf65176,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
06d9f137-67f2-48fd-a1f0-d4d82fcd2bc3,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
851ff889-9688-48b4-9f8f-c0ca83633c48,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1467,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
b62eb923-3bff-4ca3-839b-80b4e98a265d,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-300,2023-09-04 16:01:22.131273+00:00,PLUTUS_WALLET_WITHDRAW_FEE,,,transactions_view
717b4d02-18cd-44e8-816b-e7846333abd2,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
a1e1bd27-5fc2-4336-9b15-7102aeb93f6b,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1100,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
4dc609fb-c59e-4caf-9acd-0892ad5a1e69,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5000,2023-09-04 16:01:22.131273+00:00,CARD_REFUND,,,transactions_view
17a7468a-3e2a-430a-9edb-91933ef3926a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
4a58a17a-b9ab-477f-bb97-7ae374a7deb3,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10500,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
792388a8-6fab-4415-b5c0-7ded74419b47,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-21704,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*Klarna,transactions_view
59fa8ca4-c1d7-4d90-b816-82e995f1075e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-56800,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
677a6741-8bd3-4776-abc8-0bb962ddb2b4,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
042a85a2-e0ff-414f-97d0-fa6bf34fcd57,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-14000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
911f26b2-6cf2-4ade-838a-89c1f8a10ebd,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
aa0230de-f47d-4113-ab10-1fb852555824,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
e765564d-3528-4ec4-b281-a07579d56dc2,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
cd250d21-4993-4d9f-ae33-a848bdbeeb27,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-13500,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
e65b80c3-134d-41cb-896e-98eeb30211a2,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1100,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
5c1eb03f-40e6-4d5d-aed7-e14f919f9efb,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10657,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*Klarna,transactions_view
a6a20e7d-dac7-4113-841b-ef5c88ac8136,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
5919f26f-f752-4246-82e5-680ba00c5a3b,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
1c2862eb-e829-4543-99dc-76128dd8207e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
4c65d9c1-3084-43ec-8938-bb6267578479,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
c1ac19cc-25ab-4ecf-95e9-0917ba4974ae,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-60000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
b83c71fc-2c74-4c79-b9e2-2799d81ddfda,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
531448bb-31be-4535-bc65-774497642434,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,60000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
5809bce0-1637-4fa9-965d-150231faed0e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
1c2a7483-5bfc-4a6d-ab84-05b74fe56de0,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,19000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
1f329d8a-19ab-45cf-bba9-f205f9a37ad0,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,49000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
d0f2439b-39a7-4bb2-846a-48f9323de4e8,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
4ebff2b4-5022-48c6-a1d7-29ff9cebfa8e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
aaf73ebf-f426-45dc-a7fa-ef5b95d18212,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
03d14cfe-6502-411f-8dd1-5567d07062bf,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,100000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
eb1a28ff-1b7b-4ada-9b64-94e693a92f80,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-4496,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*ZILCH * SENSORY D,transactions_view
38cb4093-e57b-4e9b-9d1d-307945200946,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
598a5aee-26a3-4249-8c33-8fdb8d21c0cd,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,WITHDRAWAL_REQUEST_CREATED,,,transactions_view
b3a74204-bcd0-4eed-91d6-70f673325f75,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
9e646ca5-a107-4cd6-a075-5ab22bd2c646,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-2000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
237db4c8-bb08-45d9-9f2f-355f8ce6bff8,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
bbeffa1e-ec41-4b80-94d9-3ad69c91691f,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
ad441ec7-3d04-44d8-a940-3e9406131e78,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10850,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
2574d246-c5ac-49b1-8122-dba9fa4fdc6f,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1100,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
5cc6124f-573f-401a-8253-8862b7fe1967,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-243,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
1a7c7419-1344-485e-9116-3f2859af3e72,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5598,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
f6103560-ef9d-4eac-8f5c-5365cc59c6f9,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,4031,2023-09-04 16:01:22.131273+00:00,CARD_REFUND,,,transactions_view
8fc7bcf5-3571-46f6-9d13-4abffae306f1,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1100,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
1755a60a-4460-431b-9108-b39f0a368d47,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,60000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
9faaa118-ce57-4fe3-a85e-b3d018faa0de,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
6735639f-e3cb-403d-bcc9-df7bbf394a69,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,30000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
1fa0d9ac-8c92-40cd-a6f3-588b08054407,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,22000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
f4b41941-44bd-4e1c-b655-917f5ae1ba22,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-12000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
11c93f74-58d2-4e89-b026-5b5900ad61d4,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-80000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
bcbf1e87-701f-4c85-b2d1-8fd70abf929a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,28500,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
c2cd34f2-2e0f-4631-afa7-4880df65c4ff,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1100,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
53f8c7f3-b4e9-4e97-b1ea-5794a9766482,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
8356fbaa-c1d2-45a3-aedf-4640132053c0,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-4299,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*Klarna,transactions_view
25289a55-a611-4b77-9a63-76f261410f5f,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
cd34fd42-0d8a-4d0f-bbf7-8eaef306d7f5,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
b24cde1d-e86f-4a1e-82d5-38cc1fcf220d,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-5600,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
4632ad73-2483-4d97-9f0c-dac4fe79c676,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,10000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
c1b9a6f1-ba4e-4a9f-a39e-b666f5963fe6,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10000,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*Klarna,transactions_view
490385a1-0516-4070-9677-d0dc14f33e5a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-10000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
369abbe4-8450-4ae0-b1ef-9392589ad623,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-48000,2023-09-04 16:01:22.131273+00:00,WITHDRAWAL_REQUEST_CREATED,,,transactions_view
5fb9de7b-7cd2-49e0-890c-7ac96461b655,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
13f7e2fb-ce0c-4726-8bca-4ad65b81e81b,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
23afe291-42d3-4b9c-b8f7-5fe5a6a3c923,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-2200,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
1eb4a170-c366-4c30-8161-0b7d21789c4a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,25000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
c08cba6c-a71a-4ba7-a6b9-24c5d5ddaf65,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1055,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,Klarna,transactions_view
0506d5f1-4427-4fd3-b281-fc6e54e8b2f9,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-4000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
e1f8670c-6844-416f-ab53-3fed53d0de20,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
362af829-3ed6-4ec3-9fd3-90fcd3e9428f,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-8000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
56b32f0d-fbc3-435d-bc4a-557d86453330,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
80b5ccdc-409a-4c89-86c7-efa4336dc16a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-1000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
9c79ef0d-2471-4f1e-8266-949f15c40777,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,45000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
78ca9984-4000-4892-b930-5d3c31b62731,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-80000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_WALLET,,,transactions_view
583159c8-6976-43f6-be12-ba6f67fcbaac,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-66000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
7a89a6f9-31fe-4416-bd23-78b94f698ca4,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-3000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
e26622be-5dd0-4f02-85cd-ccd9086a26c2,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
ec00494b-f1da-4780-90d7-d0cfeb34d48e,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,5000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
b431d42e-f84d-4139-b849-189fa59ee40d,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,1100,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
505a256f-bbf9-4337-b13f-62b875d80c47,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,20000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
39325a10-e820-4d99-8fd9-f7f03aed813d,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-74,2023-09-04 16:01:22.131273+00:00,CARD_SETTLEMENT,,CRV*ASDA CS LTD,transactions_view
ce0d9e53-fc2e-493e-b1d1-86b271c43760,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,6900,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
6dc56b24-fe32-4d6c-ab36-b38dd10afb8a,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,30000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
4b9d713d-d2bb-4e52-ac63-a9cc72c1f941,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,-20000,2023-09-04 16:01:22.131273+00:00,LOAD_PLUTUS_CARD_FROM_CJ_WALLET,,,transactions_view
ddedf26e-c5e4-4cc9-bee9-7538e06dfbc5,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,2000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
a98ab766-ddca-4ee7-aa93-9003b1fad05d,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,36000,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
7f0ba91a-6402-4a8f-be08-b375cb35d354,FiatTransaction,ef2343ae-18f5-4dd5-894c-d9ac7705b2ca,GBP,200,2023-09-04 16:01:22.131273+00:00,DEPOSIT_FUNDS_RECEIVED,,,transactions_view
